OrderID,CustomerID,EmployeeID,OrderDate,RequiredDate,ShippedDate,Shipvia,Freight,ShipName,ShipAddress,ShipCity,ShipRegion,ShipPostalCode,ShipCountry,OrderYear,OrderMonth,OrderMonthName,OrderMonthDate,ProductID,UnitPrice_order,Quantity,Discount,ProductName,SupplierID,CategoryID,QuantityPerUnit,UnitPrice_product,UnitsInStock,UnitsOnOrder,ReorderLevel,Discontinued,CategoryName,BuyingCost,SellingPrice,Revenue,COGS,GrossProfit,GrossMargin,Month,DiscountBand
10634,FOLIG,4,1997-08-15,1997-09-12,1997-08-21,3,487.38,Folies gourmandes,"184, chaussיe de Tournai",Lille,,59000,France,1997,8,August,1997-08,7,30.0,35,0.0,Uncle Bob's Organic Dried Pears,3,7,12 - 1 lb pkgs.,15.0,15,0,10,0,Produce,15.0,30.0,1050.0,525.0,525.0,0.5,1997-08,0%
10634,FOLIG,4,1997-08-15,1997-09-12,1997-08-21,3,487.38,Folies gourmandes,"184, chaussיe de Tournai",Lille,,59000,France,1997,8,August,1997-08,18,62.5,50,0.0,Carnarvon Tigers,7,8,16 kg pkg.,31.25,42,0,0,0,Seafood,31.25,62.5,3125.0,1562.5,1562.5,0.5,1997-08,0%
10634,FOLIG,4,1997-08-15,1997-09-12,1997-08-21,3,487.38,Folies gourmandes,"184, chaussיe de Tournai",Lille,,59000,France,1997,8,August,1997-08,51,53.0,15,0.0,Manjimup Dried Apples,24,7,50 - 300 g pkgs.,26.5,20,0,10,0,Produce,26.5,53.0,795.0,397.5,397.5,0.5,1997-08,0%
10634,FOLIG,4,1997-08-15,1997-09-12,1997-08-21,3,487.38,Folies gourmandes,"184, chaussיe de Tournai",Lille,,59000,France,1997,8,August,1997-08,75,7.75,2,0.0,Rhצnbrהu Klosterbier,12,1,24 - 0.5 l bottles,3.875,125,0,25,0,Beverages,3.875,7.75,15.5,7.75,7.75,0.5,1997-08,0%
10635,MAGAA,8,1997-08-18,1997-09-15,1997-08-21,3,47.46,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,,24100,Italy,1997,8,August,1997-08,4,22.0,10,0.1,Chef Anton's Cajun Seasoning,2,2,48 - 6 oz jars,11.0,53,0,0,0,Condiments,11.0,22.0,198.0,110.0,88.0,0.4444444444444444,1997-08,5-10%
10635,MAGAA,8,1997-08-18,1997-09-15,1997-08-21,3,47.46,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,,24100,Italy,1997,8,August,1997-08,5,21.35,15,0.1,Chef Anton's Gumbo Mix,2,2,36 boxes,10.675,0,0,0,1,Condiments,10.675,21.35,288.225,160.125,128.10000000000002,0.4444444444444445,1997-08,5-10%
10635,MAGAA,8,1997-08-18,1997-09-15,1997-08-21,3,47.46,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,,24100,Italy,1997,8,August,1997-08,22,21.0,40,0.0,Gustaf's Knהckebrצd,9,5,24 - 500 g pkgs.,10.5,104,0,25,0,Grains/Cereals,10.5,21.0,840.0,420.0,420.0,0.5,1997-08,0%
10636,WARTH,4,1997-08-19,1997-09-16,1997-08-26,1,1.15,Wartian Herkku,Torikatu 38,Oulu,,90110,Finland,1997,8,August,1997-08,4,22.0,25,0.0,Chef Anton's Cajun Seasoning,2,2,48 - 6 oz jars,11.0,53,0,0,0,Condiments,11.0,22.0,550.0,275.0,275.0,0.5,1997-08,0%
10636,WARTH,4,1997-08-19,1997-09-16,1997-08-26,1,1.15,Wartian Herkku,Torikatu 38,Oulu,,90110,Finland,1997,8,August,1997-08,58,13.25,6,0.0,Escargots de Bourgogne,27,8,24 pieces,6.625,62,0,20,0,Seafood,6.625,13.25,79.5,39.75,39.75,0.5,1997-08,0%
10637,QUEEN,6,1997-08-19,1997-09-16,1997-08-26,1,201.29,Queen Cozinha,"Alameda dos Canאrios, 891",Sao Paulo,SP,05487-020,Brazil,1997,8,August,1997-08,11,21.0,10,0.0,Queso Cabrales,5,4,1 kg pkg.,10.5,22,30,30,0,Dairy Products,10.5,21.0,210.0,105.0,105.0,0.5,1997-08,0%
10637,QUEEN,6,1997-08-19,1997-09-16,1997-08-26,1,201.29,Queen Cozinha,"Alameda dos Canאrios, 891",Sao Paulo,SP,05487-020,Brazil,1997,8,August,1997-08,50,16.25,25,0.05,Valkoinen suklaa,23,3,12 - 100 g bars,8.125,65,0,30,0,Confections,8.125,16.25,385.9375,203.125,182.8125,0.47368421052631576,1997-08,0-5%
10637,QUEEN,6,1997-08-19,1997-09-16,1997-08-26,1,201.29,Queen Cozinha,"Alameda dos Canאrios, 891",Sao Paulo,SP,05487-020,Brazil,1997,8,August,1997-08,56,38.0,60,0.05,Gnocchi di nonna Alice,26,5,24 - 250 g pkgs.,19.0,21,10,30,0,Grains/Cereals,19.0,38.0,2166.0,1140.0,1026.0,0.47368421052631576,1997-08,0-5%
10638,LINOD,3,1997-08-20,1997-09-17,1997-09-01,1,158.44,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,1997,8,August,1997-08,45,9.5,20,0.0,Rogede sild,21,8,1k pkg.,4.75,5,70,15,0,Seafood,4.75,9.5,190.0,95.0,95.0,0.5,1997-08,0%
10638,LINOD,3,1997-08-20,1997-09-17,1997-09-01,1,158.44,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,1997,8,August,1997-08,65,21.05,21,0.0,Louisiana Fiery Hot Pepper Sauce,2,2,32 - 8 oz bottles,10.525,76,0,0,0,Condiments,10.525,21.05,442.05,221.025,221.025,0.5,1997-08,0%
10638,LINOD,3,1997-08-20,1997-09-17,1997-09-01,1,158.44,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,1997,8,August,1997-08,72,34.8,60,0.0,Mozzarella di Giovanni,14,4,24 - 200 g pkgs.,17.4,14,0,0,0,Dairy Products,17.4,34.8,2088.0,1044.0,1044.0,0.5,1997-08,0%
10639,SANTG,7,1997-08-20,1997-09-17,1997-08-27,3,38.64,Santי Gourmet,Erling Skakkes gate 78,Stavern,,4110,Norway,1997,8,August,1997-08,18,62.5,8,0.0,Carnarvon Tigers,7,8,16 kg pkg.,31.25,42,0,0,0,Seafood,31.25,62.5,500.0,250.0,250.0,0.5,1997-08,0%
10640,WANDK,4,1997-08-21,1997-09-18,1997-08-28,1,23.55,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,,70563,Germany,1997,8,August,1997-08,69,36.0,20,0.25,Gudbrandsdalsost,15,4,10 kg pkg.,18.0,26,0,15,0,Dairy Products,18.0,36.0,540.0,360.0,180.0,0.3333333333333333,1997-08,20%+
10640,WANDK,4,1997-08-21,1997-09-18,1997-08-28,1,23.55,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,,70563,Germany,1997,8,August,1997-08,70,15.0,15,0.25,Outback Lager,7,1,24 - 355 ml bottles,7.5,15,10,30,0,Beverages,7.5,15.0,168.75,112.5,56.25,0.3333333333333333,1997-08,20%+
10641,HILAA,4,1997-08-22,1997-09-19,1997-08-26,2,179.61,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristףbal,Tבchira,5022,Venezuela,1997,8,August,1997-08,2,19.0,50,0.0,Chang,1,1,24 - 12 oz bottles,9.5,17,40,25,0,Beverages,9.5,19.0,950.0,475.0,475.0,0.5,1997-08,0%
10641,HILAA,4,1997-08-22,1997-09-19,1997-08-26,2,179.61,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristףbal,Tבchira,5022,Venezuela,1997,8,August,1997-08,40,18.4,60,0.0,Boston Crab Meat,19,8,24 - 4 oz tins,9.2,123,0,30,0,Seafood,9.2,18.4,1104.0,552.0,552.0,0.5,1997-08,0%
10642,SIMOB,7,1997-08-22,1997-09-19,1997-09-05,3,41.89,Simons bistro,Vinbזltet 34,Kobenhavn,,1734,Denmark,1997,8,August,1997-08,21,10.0,30,0.2,Sir Rodney's Scones,8,3,24 pkgs. x 4 pieces,5.0,3,40,5,0,Confections,5.0,10.0,240.0,150.0,90.0,0.375,1997-08,10-20%
10642,SIMOB,7,1997-08-22,1997-09-19,1997-09-05,3,41.89,Simons bistro,Vinbזltet 34,Kobenhavn,,1734,Denmark,1997,8,August,1997-08,61,28.5,20,0.2,Sirop d'יrable,29,2,24 - 500 ml bottles,14.25,113,0,25,0,Condiments,14.25,28.5,456.0,285.0,171.0,0.375,1997-08,10-20%
10643,ALFKI,6,1997-08-25,1997-09-22,1997-09-02,1,29.46,Alfreds Futterkiste,Obere Str. 57,Berlin,,12209,Germany,1997,8,August,1997-08,28,45.6,15,0.25,Rצssle Sauerkraut,12,7,25 - 825 g cans,22.8,26,0,0,1,Produce,22.8,45.6,513.0,342.0,171.0,0.3333333333333333,1997-08,20%+
10643,ALFKI,6,1997-08-25,1997-09-22,1997-09-02,1,29.46,Alfreds Futterkiste,Obere Str. 57,Berlin,,12209,Germany,1997,8,August,1997-08,39,18.0,21,0.25,Chartreuse verte,18,1,750 cc per bottle,9.0,69,0,5,0,Beverages,9.0,18.0,283.5,189.0,94.5,0.3333333333333333,1997-08,20%+
10643,ALFKI,6,1997-08-25,1997-09-22,1997-09-02,1,29.46,Alfreds Futterkiste,Obere Str. 57,Berlin,,12209,Germany,1997,8,August,1997-08,46,12.0,2,0.25,Spegesild,21,8,4 - 450 g glasses,6.0,95,0,0,0,Seafood,6.0,12.0,18.0,12.0,6.0,0.3333333333333333,1997-08,20%+
10644,WELLI,3,1997-08-25,1997-09-22,1997-09-01,2,0.14,Wellington Importadora,"Rua do Mercado, 12",Resende,SP,08737-363,Brazil,1997,8,August,1997-08,18,62.5,4,0.1,Carnarvon Tigers,7,8,16 kg pkg.,31.25,42,0,0,0,Seafood,31.25,62.5,225.0,125.0,100.0,0.4444444444444444,1997-08,5-10%
10644,WELLI,3,1997-08-25,1997-09-22,1997-09-01,2,0.14,Wellington Importadora,"Rua do Mercado, 12",Resende,SP,08737-363,Brazil,1997,8,August,1997-08,43,46.0,20,0.0,Ipoh Coffee,20,1,16 - 500 g tins,23.0,17,10,25,0,Beverages,23.0,46.0,920.0,460.0,460.0,0.5,1997-08,0%
10644,WELLI,3,1997-08-25,1997-09-22,1997-09-01,2,0.14,Wellington Importadora,"Rua do Mercado, 12",Resende,SP,08737-363,Brazil,1997,8,August,1997-08,46,12.0,21,0.1,Spegesild,21,8,4 - 450 g glasses,6.0,95,0,0,0,Seafood,6.0,12.0,226.8,126.0,100.80000000000001,0.4444444444444445,1997-08,5-10%
10645,HANAR,4,1997-08-26,1997-09-23,1997-09-02,1,12.41,Hanari Carnes,"Rua do Paחo, 67",Rio de Janeiro,RJ,05454-876,Brazil,1997,8,August,1997-08,18,62.5,20,0.0,Carnarvon Tigers,7,8,16 kg pkg.,31.25,42,0,0,0,Seafood,31.25,62.5,1250.0,625.0,625.0,0.5,1997-08,0%
10645,HANAR,4,1997-08-26,1997-09-23,1997-09-02,1,12.41,Hanari Carnes,"Rua do Paחo, 67",Rio de Janeiro,RJ,05454-876,Brazil,1997,8,August,1997-08,36,19.0,15,0.0,Inlagd Sill,17,8,24 - 250 g  jars,9.5,112,0,20,0,Seafood,9.5,19.0,285.0,142.5,142.5,0.5,1997-08,0%
10646,HUNGO,9,1997-08-27,1997-10-08,1997-09-03,3,142.33,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,1997,8,August,1997-08,1,18.0,15,0.25,Chai,1,1,10 boxes x 20 bags,9.0,39,0,10,0,Beverages,9.0,18.0,202.5,135.0,67.5,0.3333333333333333,1997-08,20%+
10646,HUNGO,9,1997-08-27,1997-10-08,1997-09-03,3,142.33,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,1997,8,August,1997-08,10,31.0,18,0.25,Ikura,4,8,12 - 200 ml jars,15.5,31,0,0,0,Seafood,15.5,31.0,418.5,279.0,139.5,0.3333333333333333,1997-08,20%+
10646,HUNGO,9,1997-08-27,1997-10-08,1997-09-03,3,142.33,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,1997,8,August,1997-08,71,21.5,30,0.25,Flotemysost,15,4,10 - 500 g pkgs.,10.75,26,0,0,0,Dairy Products,10.75,21.5,483.75,322.5,161.25,0.3333333333333333,1997-08,20%+
10646,HUNGO,9,1997-08-27,1997-10-08,1997-09-03,3,142.33,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,1997,8,August,1997-08,77,13.0,35,0.25,Original Frankfurter grne Soe,12,2,12 boxes,6.5,32,0,15,0,Condiments,6.5,13.0,341.25,227.5,113.75,0.3333333333333333,1997-08,20%+
10647,QUEDE,4,1997-08-27,1997-09-10,1997-09-03,2,45.54,Que Delםcia,"Rua da Panificadora, 12",Rio de Janeiro,RJ,02389-673,Brazil,1997,8,August,1997-08,19,9.2,30,0.0,Teatime Chocolate Biscuits,8,3,10 boxes x 12 pieces,4.6,25,0,5,0,Confections,4.6,9.2,276.0,138.0,138.0,0.5,1997-08,0%
10647,QUEDE,4,1997-08-27,1997-09-10,1997-09-03,2,45.54,Que Delםcia,"Rua da Panificadora, 12",Rio de Janeiro,RJ,02389-673,Brazil,1997,8,August,1997-08,39,18.0,20,0.0,Chartreuse verte,18,1,750 cc per bottle,9.0,69,0,5,0,Beverages,9.0,18.0,360.0,180.0,180.0,0.5,1997-08,0%
10648,RICAR,5,1997-08-28,1997-10-09,1997-09-09,2,14.25,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,RJ,02389-890,Brazil,1997,8,August,1997-08,22,21.0,15,0.0,Gustaf's Knהckebrצd,9,5,24 - 500 g pkgs.,10.5,104,0,25,0,Grains/Cereals,10.5,21.0,315.0,157.5,157.5,0.5,1997-08,0%
10648,RICAR,5,1997-08-28,1997-10-09,1997-09-09,2,14.25,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,RJ,02389-890,Brazil,1997,8,August,1997-08,24,4.5,15,0.15,Guaranב Fantבstica,10,1,12 - 355 ml cans,2.25,20,0,0,1,Beverages,2.25,4.5,57.375,33.75,23.625,0.4117647058823529,1997-08,10-20%
10649,MAISD,5,1997-08-28,1997-09-25,1997-08-29,3,6.2,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium,1997,8,August,1997-08,28,45.6,20,0.0,Rצssle Sauerkraut,12,7,25 - 825 g cans,22.8,26,0,0,1,Produce,22.8,45.6,912.0,456.0,456.0,0.5,1997-08,0%
10649,MAISD,5,1997-08-28,1997-09-25,1997-08-29,3,6.2,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium,1997,8,August,1997-08,72,34.8,15,0.0,Mozzarella di Giovanni,14,4,24 - 200 g pkgs.,17.4,14,0,0,0,Dairy Products,17.4,34.8,522.0,261.0,261.0,0.5,1997-08,0%
10650,FAMIA,5,1997-08-29,1997-09-26,1997-09-03,3,176.81,Familia Arquibaldo,"Rua Orףs, 92",Sao Paulo,SP,05442-030,Brazil,1997,8,August,1997-08,30,25.89,30,0.0,Nord-Ost Matjeshering,13,8,10 - 200 g glasses,12.945,10,0,15,0,Seafood,12.945,25.89,776.7,388.35,388.35,0.5,1997-08,0%
10650,FAMIA,5,1997-08-29,1997-09-26,1997-09-03,3,176.81,Familia Arquibaldo,"Rua Orףs, 92",Sao Paulo,SP,05442-030,Brazil,1997,8,August,1997-08,53,32.8,25,0.05,Perth Pasties,24,6,48 pieces,16.4,0,0,0,1,Meat/Poultry,16.4,32.8,778.9999999999999,409.99999999999994,368.99999999999994,0.47368421052631576,1997-08,0-5%
10650,FAMIA,5,1997-08-29,1997-09-26,1997-09-03,3,176.81,Familia Arquibaldo,"Rua Orףs, 92",Sao Paulo,SP,05442-030,Brazil,1997,8,August,1997-08,54,7.45,30,0.0,Tourtiטre,25,6,16 pies,3.725,21,0,10,0,Meat/Poultry,3.725,7.45,223.5,111.75,111.75,0.5,1997-08,0%
10651,WANDK,8,1997-09-01,1997-09-29,1997-09-11,2,20.6,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,,70563,Germany,1997,9,September,1997-09,19,9.2,12,0.25,Teatime Chocolate Biscuits,8,3,10 boxes x 12 pieces,4.6,25,0,5,0,Confections,4.6,9.2,82.8,55.199999999999996,27.6,0.33333333333333337,1997-09,20%+
10651,WANDK,8,1997-09-01,1997-09-29,1997-09-11,2,20.6,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,,70563,Germany,1997,9,September,1997-09,22,21.0,20,0.25,Gustaf's Knהckebrצd,9,5,24 - 500 g pkgs.,10.5,104,0,25,0,Grains/Cereals,10.5,21.0,315.0,210.0,105.0,0.3333333333333333,1997-09,20%+
10652,GOURL,4,1997-09-01,1997-09-29,1997-09-08,2,7.14,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil,1997,9,September,1997-09,30,25.89,2,0.25,Nord-Ost Matjeshering,13,8,10 - 200 g glasses,12.945,10,0,15,0,Seafood,12.945,25.89,38.835,25.89,12.945,0.3333333333333333,1997-09,20%+
10652,GOURL,4,1997-09-01,1997-09-29,1997-09-08,2,7.14,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil,1997,9,September,1997-09,42,14.0,20,0.0,Singaporean Hokkien Fried Mee,20,5,32 - 1 kg pkgs.,7.0,26,0,0,1,Grains/Cereals,7.0,14.0,280.0,140.0,140.0,0.5,1997-09,0%
10653,FRANK,1,1997-09-02,1997-09-30,1997-09-19,1,93.25,Frankenversand,Berliner Platz 43,Mnchen,,80805,Germany,1997,9,September,1997-09,16,17.45,30,0.1,Pavlova,7,3,32 - 500 g boxes,8.725,29,0,10,0,Confections,8.725,17.45,471.15000000000003,261.75,209.40000000000003,0.4444444444444445,1997-09,5-10%
10653,FRANK,1,1997-09-02,1997-09-30,1997-09-19,1,93.25,Frankenversand,Berliner Platz 43,Mnchen,,80805,Germany,1997,9,September,1997-09,60,34.0,20,0.1,Camembert Pierrot,28,4,15 - 300 g rounds,17.0,19,0,0,0,Dairy Products,17.0,34.0,612.0,340.0,272.0,0.4444444444444444,1997-09,5-10%
10654,BERGS,5,1997-09-02,1997-09-30,1997-09-11,1,55.26,Berglunds snabbkצp,Berguvsvהgen  8,Luleו,,S-958 22,Sweden,1997,9,September,1997-09,4,22.0,12,0.1,Chef Anton's Cajun Seasoning,2,2,48 - 6 oz jars,11.0,53,0,0,0,Condiments,11.0,22.0,237.6,132.0,105.6,0.4444444444444444,1997-09,5-10%
10654,BERGS,5,1997-09-02,1997-09-30,1997-09-11,1,55.26,Berglunds snabbkצp,Berguvsvהgen  8,Luleו,,S-958 22,Sweden,1997,9,September,1997-09,39,18.0,20,0.1,Chartreuse verte,18,1,750 cc per bottle,9.0,69,0,5,0,Beverages,9.0,18.0,324.0,180.0,144.0,0.4444444444444444,1997-09,5-10%
10654,BERGS,5,1997-09-02,1997-09-30,1997-09-11,1,55.26,Berglunds snabbkצp,Berguvsvהgen  8,Luleו,,S-958 22,Sweden,1997,9,September,1997-09,54,7.45,6,0.1,Tourtiטre,25,6,16 pies,3.725,21,0,10,0,Meat/Poultry,3.725,7.45,40.230000000000004,22.35,17.880000000000003,0.4444444444444445,1997-09,5-10%
10655,REGGC,1,1997-09-03,1997-10-01,1997-09-11,2,4.41,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,,42100,Italy,1997,9,September,1997-09,41,9.65,20,0.2,Jack's New England Clam Chowder,19,8,12 - 12 oz cans,4.825,85,0,10,0,Seafood,4.825,9.65,154.4,96.5,57.900000000000006,0.375,1997-09,10-20%
10656,GREAL,6,1997-09-04,1997-10-02,1997-09-10,1,57.15,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA,1997,9,September,1997-09,14,23.25,3,0.1,Tofu,6,7,40 - 100 g pkgs.,11.625,35,0,0,0,Produce,11.625,23.25,62.775,34.875,27.9,0.4444444444444444,1997-09,5-10%
10656,GREAL,6,1997-09-04,1997-10-02,1997-09-10,1,57.15,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA,1997,9,September,1997-09,44,19.45,28,0.1,Gula Malacca,20,2,20 - 2 kg bags,9.725,27,0,15,0,Condiments,9.725,19.45,490.14000000000004,272.3,217.84000000000003,0.4444444444444445,1997-09,5-10%
10656,GREAL,6,1997-09-04,1997-10-02,1997-09-10,1,57.15,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA,1997,9,September,1997-09,47,9.5,6,0.1,Zaanse koeken,22,3,10 - 4 oz boxes,4.75,36,0,0,0,Confections,4.75,9.5,51.300000000000004,28.5,22.800000000000004,0.4444444444444445,1997-09,5-10%
10657,SAVEA,2,1997-09-04,1997-10-02,1997-09-15,2,352.69,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,1997,9,September,1997-09,15,15.5,50,0.0,Genen Shouyu,6,2,24 - 250 ml bottles,7.75,39,0,5,0,Condiments,7.75,15.5,775.0,387.5,387.5,0.5,1997-09,0%
10657,SAVEA,2,1997-09-04,1997-10-02,1997-09-15,2,352.69,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,1997,9,September,1997-09,41,9.65,24,0.0,Jack's New England Clam Chowder,19,8,12 - 12 oz cans,4.825,85,0,10,0,Seafood,4.825,9.65,231.60000000000002,115.80000000000001,115.80000000000001,0.5,1997-09,0%
10657,SAVEA,2,1997-09-04,1997-10-02,1997-09-15,2,352.69,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,1997,9,September,1997-09,46,12.0,45,0.0,Spegesild,21,8,4 - 450 g glasses,6.0,95,0,0,0,Seafood,6.0,12.0,540.0,270.0,270.0,0.5,1997-09,0%
10657,SAVEA,2,1997-09-04,1997-10-02,1997-09-15,2,352.69,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,1997,9,September,1997-09,47,9.5,10,0.0,Zaanse koeken,22,3,10 - 4 oz boxes,4.75,36,0,0,0,Confections,4.75,9.5,95.0,47.5,47.5,0.5,1997-09,0%
10657,SAVEA,2,1997-09-04,1997-10-02,1997-09-15,2,352.69,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,1997,9,September,1997-09,56,38.0,45,0.0,Gnocchi di nonna Alice,26,5,24 - 250 g pkgs.,19.0,21,10,30,0,Grains/Cereals,19.0,38.0,1710.0,855.0,855.0,0.5,1997-09,0%
10657,SAVEA,2,1997-09-04,1997-10-02,1997-09-15,2,352.69,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,1997,9,September,1997-09,60,34.0,30,0.0,Camembert Pierrot,28,4,15 - 300 g rounds,17.0,19,0,0,0,Dairy Products,17.0,34.0,1020.0,510.0,510.0,0.5,1997-09,0%
10658,QUICK,4,1997-09-05,1997-10-03,1997-09-08,1,364.15,QUICK-Stop,Taucherstrae 10,Cunewalde,,1307,Germany,1997,9,September,1997-09,21,10.0,60,0.0,Sir Rodney's Scones,8,3,24 pkgs. x 4 pieces,5.0,3,40,5,0,Confections,5.0,10.0,600.0,300.0,300.0,0.5,1997-09,0%
10658,QUICK,4,1997-09-05,1997-10-03,1997-09-08,1,364.15,QUICK-Stop,Taucherstrae 10,Cunewalde,,1307,Germany,1997,9,September,1997-09,40,18.4,70,0.05,Boston Crab Meat,19,8,24 - 4 oz tins,9.2,123,0,30,0,Seafood,9.2,18.4,1223.6,644.0,579.5999999999999,0.47368421052631576,1997-09,0-5%
10658,QUICK,4,1997-09-05,1997-10-03,1997-09-08,1,364.15,QUICK-Stop,Taucherstrae 10,Cunewalde,,1307,Germany,1997,9,September,1997-09,60,34.0,55,0.05,Camembert Pierrot,28,4,15 - 300 g rounds,17.0,19,0,0,0,Dairy Products,17.0,34.0,1776.5,935.0,841.5,0.47368421052631576,1997-09,0-5%
10658,QUICK,4,1997-09-05,1997-10-03,1997-09-08,1,364.15,QUICK-Stop,Taucherstrae 10,Cunewalde,,1307,Germany,1997,9,September,1997-09,77,13.0,70,0.05,Original Frankfurter grne Soe,12,2,12 boxes,6.5,32,0,15,0,Condiments,6.5,13.0,864.5,455.0,409.5,0.47368421052631576,1997-09,0-5%
10659,QUEEN,7,1997-09-05,1997-10-03,1997-09-10,2,105.81,Queen Cozinha,"Alameda dos Canאrios, 891",Sao Paulo,SP,05487-020,Brazil,1997,9,September,1997-09,31,12.5,20,0.05,Gorgonzola Telino,14,4,12 - 100 g pkgs,6.25,0,70,20,0,Dairy Products,6.25,12.5,237.5,125.0,112.5,0.47368421052631576,1997-09,0-5%
10659,QUEEN,7,1997-09-05,1997-10-03,1997-09-10,2,105.81,Queen Cozinha,"Alameda dos Canאrios, 891",Sao Paulo,SP,05487-020,Brazil,1997,9,September,1997-09,40,18.4,24,0.05,Boston Crab Meat,19,8,24 - 4 oz tins,9.2,123,0,30,0,Seafood,9.2,18.4,419.5199999999999,220.79999999999998,198.71999999999994,0.47368421052631576,1997-09,0-5%
10659,QUEEN,7,1997-09-05,1997-10-03,1997-09-10,2,105.81,Queen Cozinha,"Alameda dos Canאrios, 891",Sao Paulo,SP,05487-020,Brazil,1997,9,September,1997-09,70,15.0,40,0.05,Outback Lager,7,1,24 - 355 ml bottles,7.5,15,10,30,0,Beverages,7.5,15.0,570.0,300.0,270.0,0.47368421052631576,1997-09,0-5%
10660,HUNGC,8,1997-09-08,1997-10-06,1997-10-15,1,111.29,Hungry Coyote Import Store,City Center Plaza 516 Main St.,Elgin,OR,97827,USA,1997,9,September,1997-09,20,81.0,21,0.0,Sir Rodney's Marmalade,8,3,30 gift boxes,40.5,40,0,0,0,Confections,40.5,81.0,1701.0,850.5,850.5,0.5,1997-09,0%
10661,HUNGO,7,1997-09-09,1997-10-07,1997-09-15,3,17.55,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,1997,9,September,1997-09,39,18.0,3,0.2,Chartreuse verte,18,1,750 cc per bottle,9.0,69,0,5,0,Beverages,9.0,18.0,43.2,27.0,16.200000000000003,0.37500000000000006,1997-09,10-20%
10661,HUNGO,7,1997-09-09,1997-10-07,1997-09-15,3,17.55,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,1997,9,September,1997-09,58,13.25,49,0.2,Escargots de Bourgogne,27,8,24 pieces,6.625,62,0,20,0,Seafood,6.625,13.25,519.4,324.625,194.77499999999998,0.375,1997-09,10-20%
10662,LONEP,3,1997-09-09,1997-10-07,1997-09-18,2,1.28,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,OR,97219,USA,1997,9,September,1997-09,68,12.5,10,0.0,Scottish Longbreads,8,3,10 boxes x 8 pieces,6.25,6,10,15,0,Confections,6.25,12.5,125.0,62.5,62.5,0.5,1997-09,0%
10663,BONAP,2,1997-09-10,1997-09-24,1997-10-03,2,113.15,Bon app',"12, rue des Bouchers",Marseille,,13008,France,1997,9,September,1997-09,40,18.4,30,0.05,Boston Crab Meat,19,8,24 - 4 oz tins,9.2,123,0,30,0,Seafood,9.2,18.4,524.4,276.0,248.39999999999998,0.47368421052631576,1997-09,0-5%
10663,BONAP,2,1997-09-10,1997-09-24,1997-10-03,2,113.15,Bon app',"12, rue des Bouchers",Marseille,,13008,France,1997,9,September,1997-09,42,14.0,30,0.05,Singaporean Hokkien Fried Mee,20,5,32 - 1 kg pkgs.,7.0,26,0,0,1,Grains/Cereals,7.0,14.0,399.0,210.0,189.0,0.47368421052631576,1997-09,0-5%
